date,open,high,low,close,3Ema,5Ema,Reversal,transaction,IntraDayExit,tradeNo,profit
2015-08-27,17425.3,17569.8,17099.8,17211.95,17195.37,17295.33,17811.686349998556,X,-,285,0
2015-08-30,17137.25,17353.3,17028.9,17146.55,17170.96,17245.74,17595.197615047626,X,-,285,0
2015-08-31,16983.8,16983.8,16436.85,16530.3,16850.63,17007.26,17470.060100889386,X,-,285,0
2015-09-01,16703.95,16714.5,16218.65,16252.7,16551.67,16755.74,17477.137579355076,X,-,285,0
2015-09-02,16404.95,16607.4,16320.55,16555.4,16553.53,16688.96,17367.957142284453,X,-,285,0
2015-09-03,16444.2,16444.2,15933.15,16129.1,16341.32,16502.34,17095.237472880173,X,-,285,0
2015-09-06,16222.2,16273.35,15762.2,15790.1,16065.71,16264.93,16985.408004265395,X,-,285,0
2015-09-07,15888.5,16419.0,15819.55,16350.95,16208.33,16293.60,16862.58018068291,X,-,285,0
2015-09-08,16658.35,16781.55,16462.45,16631.5,16419.91,16406.23,16549.41587604159,Buy,Buy,286,1624.75
2015-09-09,16351.75,16711.55,16192.25,16597.65,16508.78,16470.04,16365.191795154227,Buy,Sell,287,-279.75
2015-09-10,16682.25,16781.15,16518.8,16612.6,16560.69,16517.56,16353.810135666077,X,-,287,0
2015-09-13,16596.5,16937.9,16525.15,16911.8,16736.25,16648.97,16388.16455989235,X,-,287,0
2015-09-14,16905.8,16919.45,16681.55,16739.55,16737.90,16679.17,16387.155274652367,X,-,287,0
2015-09-15,16885.2,17015.75,16780.15,16964.85,16851.37,16774.39,16502.967967130317,X,-,287,0
2015-09-17,17184.25,17602.0,17156.2,17409.15,17130.26,16985.98,16543.452536767916,X,-,287,0
2015-09-20,17186.05,17571.3,17178.85,17542.9,17336.58,17171.62,16553.130303852464,X,-,287,0
2015-09-21,17574.6,17652.35,16946.25,17031.15,17183.87,17124.80,16676.73450890524,X,-,287,0
2015-09-22,16783.8,17309.7,16759.0,17255.3,17219.58,17168.30,16947.588492438626,Buy,Sell,288,186.15
2015-09-23,17206.1,17283.1,17070.55,17196.65,17208.12,17177.75,17014.441738209993,X,-,288,0
2015-09-27,17286.25,17384.75,17073.95,17100.3,17154.21,17151.93,17086.64419709878,Buy,Sell,289,-168.66
2015-09-28,16859.75,17461.35,16648.3,17281.2,17217.70,17195.02,17145.10431721191,Buy,Sell,290,-240.55
2015-09-29,17404.75,17449.85,17100.2,17216.3,17217.00,17202.11,17126.973637714313,Buy,Sell,291,-154.23
2015-09-30,17362.95,17390.6,17111.65,17150.2,17183.60,17184.81,17157.45113826274,Sell,Sell,292,-58.85
2015-10-04,17373.55,17699.75,17362.7,17674.05,17428.83,17347.89,17188.435115401742,Buy,Buy,293,-223.35
2015-10-05,17822.7,17827.15,17493.75,17605.35,17517.09,17433.71,17105.082255214467,X,-,293,0
2015-10-06,17577.5,17674.55,17500.35,17616.8,17566.94,17494.74,17183.575925949626,X,-,293,0
2015-10-07,17622.85,17622.85,17401.2,17474.3,17520.62,17487.93,17278.127828536424,X,-,293,0
2015-10-08,17640.4,17749.55,17498.45,17590.25,17555.44,17522.03,17389.840491309267,X,-,293,0
2015-10-11,17642.6,17759.8,17546.95,17583.15,17569.29,17542.41,17421.829630348686,X,-,293,0
2015-10-12,17530.55,17632.25,17473.7,17554.85,17562.07,17546.55,17461.74607163704,X,-,293,0
2015-10-13,17453.0,17598.1,17434.05,17543.25,17552.66,17545.45,17500.00220679366,Buy,Sell,294,-221.05
2015-10-14,17604.45,17752.7,17582.85,17686.1,17619.38,17592.34,17523.828884046932,X,-,294,0
2015-10-15,17701.5,17947.75,17583.55,17912.85,17766.12,17699.17,17511.19962912354,X,-,294,0
2015-10-18,17911.65,17954.9,17817.95,17855.05,17810.58,17751.13,17498.348272628486,X,-,294,0
2015-10-19,17843.65,17940.4,17755.65,17830.25,17820.42,17777.50,17572.781441692052,X,-,294,0
2015-10-20,17814.55,17891.75,17565.35,17710.55,17765.48,17755.19,17648.7705910979,Buy,Sell,295,105.52
2015-10-22,17859.75,17980.5,17852.55,17934.05,17849.77,17814.81,17724.29687571687,X,-,295,0
2015-10-25,18027.1,18029.05,17798.65,17815.05,17832.41,17814.89,17709.93115797038,X,-,295,0
2015-10-26,17738.45,17855.35,17738.45,17806.3,17819.35,17812.03,17762.32905905982,Buy,Sell,296,27.90
2015-10-27,17589.35,17682.45,17281.4,17373.15,17596.25,17665.73,17790.04018291299,Sell,Sell,297,-216.95
2015-10-28,17388.4,17400.2,17178.85,17212.2,17404.23,17514.56,17874.178860378554,X,-,297,0
2015-10-29,17249.9,17399.1,17170.35,17354.5,17379.36,17461.20,17845.54527613733,X,-,297,0
2015-11-01,17351.45,17372.25,17208.95,17340.6,17359.98,17421.00,17706.726535367365,X,-,297,0
2015-11-02,17436.5,17466.2,17265.05,17325.6,17342.79,17389.20,17604.065865882818,X,-,297,0
2015-11-03,17449.0,17449.0,17175.65,17221.05,17281.92,17333.15,17528.434665074165,X,-,297,0
2015-11-04,17166.45,17166.45,16957.35,16995.1,17138.51,17220.47,17486.84348729226,X,-,297,0
2015-11-05,17003.0,17143.6,16911.6,17086.5,17112.51,17175.81,17466.33918014958,X,-,297,0
2015-11-08,16667.9,17069.0,16587.25,17003.0,17057.75,17118.21,17365.731214410436,X,-,297,0
2015-11-09,16895.2,17047.3,16805.05,16836.0,16946.88,17024.14,17299.57335676231,X,-,297,0
2015-11-10,16944.7,17016.8,16935.9,16956.0,16951.44,17001.43,17255.925178085883,X,-,297,0
2015-11-12,16829.3,16962.55,16741.8,16932.85,16942.14,16978.57,17151.388255512764,X,-,297,0
2015-11-15,16881.65,17230.5,16855.5,17184.9,17063.52,17047.34,17087.836238736265,Buy,Buy,298,285.31
2015-11-16,17302.55,17302.55,17028.2,17140.45,17101.99,17078.38,16998.81286002139,X,-,298,0
2015-11-17,17108.9,17186.7,16787.55,16812.1,16957.04,16989.62,17007.561257112873,Sell,Sell,299,-177.34
2015-11-18,16944.35,17110.35,16874.7,17071.9,17014.47,17017.05,17087.350513291225,Sell,Buy,300,-275.25
2015-11-19,17022.7,17262.85,16931.3,17055.6,17035.04,17029.90,17024.771846468808,Buy,Buy,301,47.13
2015-11-22,17120.25,17126.35,16969.35,17060.25,17047.64,17040.02,17014.4836497832,Buy,Sell,302,-41.12
2015-11-23,17012.85,17108.4,16964.9,16988.65,17018.15,17022.89,17017.131975924138,Sell,Sell,303,-47.40
2015-11-25,16988.2,17111.45,16972.6,17036.55,17027.35,17027.45,17037.134421983756,Sell,Buy,304,-48.48
2015-11-26,17095.2,17403.65,17049.55,17370.95,17199.15,17141.95,17027.737833673018,Buy,Buy,305,-58.65
2015-11-29,17336.25,17498.35,17336.25,17430.4,17314.77,17238.10,16970.340998623942,X,-,305,0
2015-11-30,17456.75,17495.45,17353.85,17398.55,17356.66,17291.58,17008.068553836914,X,-,305,0
2015-12-01,17457.15,17470.85,17164.0,17218.5,17287.58,17267.22,17096.34131326843,X,-,305,0
2015-12-02,17137.8,17219.0,17080.25,17110.1,17198.84,17214.85,17206.142014200872,Sell,Sell,306,-233.15
2015-12-03,17009.45,17009.45,16880.35,16897.3,17048.07,17109.00,17262.868578811547,X,-,306,0
2015-12-06,17018.0,17031.85,16921.75,16947.0,16997.54,17055.00,17291.782670546512,X,-,306,0
2015-12-07,16888.65,16943.05,16783.65,16801.15,16899.34,16970.38,17227.390256033745,X,-,306,0
2015-12-08,16762.15,16868.6,16626.55,16660.75,16780.05,16867.17,17183.5027418572,X,-,306,0
2015-12-09,16697.2,16745.25,16573.15,16711.05,16745.55,16815.13,17128.548113488825,X,-,306,0
2015-12-10,16751.35,16758.7,16260.1,16342.5,16544.02,16657.59,17023.880218451224,X,-,306,0
2015-12-13,16212.4,16440.85,16205.8,16350.65,16447.34,16555.27,16998.27755036349,X,-,306,0
2015-12-14,16342.35,16425.15,16188.05,16398.65,16422.99,16503.07,16879.088735940328,X,-,306,0
2015-12-15,16464.5,16640.4,16363.9,16579.4,16501.20,16528.51,16743.286008475887,X,-,306,0
2015-12-16,16704.05,16771.8,16544.65,16741.5,16621.35,16599.51,16610.454097908427,Buy,Buy,307,406.05
2015-12-17,16719.45,16737.7,16572.75,16594.3,16607.82,16597.77,16533.984444734546,X,-,307,0
2015-12-20,16593.4,16848.6,16580.65,16825.15,16716.49,16673.56,16567.61381955417,X,-,307,0
2015-12-21,16810.7,16946.1,16704.15,16749.2,16732.84,16698.78,16544.796307901677,X,-,307,0
2015-12-22,16828.35,16913.15,16812.5,16882.5,16807.67,16760.02,16596.574419367244,X,-,307,0
2015-12-23,16926.95,16939.6,16756.9,16811.0,16809.34,16777.01,16617.054719961212,X,-,307,0
2015-12-27,16843.4,17019.0,16843.4,16979.15,16894.24,16844.39,16680.039033499008,X,-,307,0
2015-12-28,16988.3,17045.55,16921.15,16991.45,16942.85,16893.41,16694.83563242844,X,-,307,0
2015-12-29,16997.5,17011.3,16889.05,16917.9,16930.37,16901.57,16745.103560000185,X,-,307,0
2015-12-30,16916.05,16972.25,16896.65,16922.2,16926.29,16908.45,16815.17560919073,X,-,307,0
2015-12-31,16932.5,17067.45,16824.05,17039.25,16982.77,16952.05,16854.93702405579,Buy,Sell,308,113.44
2016-01-03,16966.35,16966.35,16575.45,16599.15,16790.96,16834.42,16859.89299166819,Sell,Sell,309,-179.36
2016-01-04,16652.05,16670.2,16474.85,16542.5,16666.73,16737.11,16964.78781559429,X,-,309,0
2016-01-05,16505.45,16614.95,16377.65,16433.15,16549.94,16635.79,16948.254787637277,X,-,309,0
2016-01-06,16256.55,16256.55,16049.75,16073.85,16311.89,16448.48,16893.34298037873,X,-,309,0
2016-01-07,16135.4,16229.0,16104.1,16142.65,16227.27,16346.53,16858.223547896094,X,-,309,0
2016-01-10,15979.05,16156.8,15840.6,16016.25,16121.76,16236.44,16704.32147908587,X,-,309,0
2016-01-11,16080.4,16080.4,15699.4,15734.8,15928.28,16069.23,16580.475542968154,X,-,309,0
2016-01-12,15835.05,15956.25,15532.25,15871.85,15900.07,16003.43,16492.06430710089,X,-,309,0
2016-01-13,15612.1,15803.2,15453.4,15609.8,15754.93,15872.22,16313.541510628325,X,-,309,0
2016-01-14,15621.85,15650.7,15154.35,15206.3,15480.62,15650.25,16224.093660032755,X,-,309,0
2016-01-17,15165.2,15270.4,14956.95,15020.8,15250.71,15440.43,16159.145433162106,X,-,309,0
2016-01-18,15086.75,15338.2,15086.75,15269.65,15260.18,15383.50,16009.605118678206,X,-,309,0
2016-01-19,15059.5,15533.45,14754.65,14935.5,15097.84,15234.17,15753.482494070537,X,-,309,0
2016-01-20,15132.2,15364.6,14918.15,15101.2,15099.52,15189.85,15643.161203522897,X,-,309,0
2016-01-21,15343.15,15575.65,15274.9,15497.55,15298.53,15292.41,15460.827239419865,Buy,Buy,310,1138.32
2016-01-24,15667.0,15682.65,15495.1,15561.15,15429.84,15381.99,15274.053044815555,X,-,310,0
2016-01-26,15648.4,15673.95,15442.2,15534.6,15482.22,15432.86,15238.444472478186,X,-,310,0
2016-01-27,15569.55,15572.2,15349.75,15381.45,15431.84,15415.72,15284.78420295271,X,-,310,0
2016-01-28,15140.15,15554.9,15136.85,15522.4,15477.12,15451.28,15367.391745952104,Buy,Sell,311,-357.40
2016-01-31,15547.75,15565.5,15281.35,15314.45,15395.78,15405.67,15373.77896929322,Sell,Sell,312,-148.62
2016-02-01,15353.6,15463.45,15018.85,15068.0,15231.89,15293.11,15435.336548858053,Sell,Buy,313,-120.89
2016-02-02,14897.4,14947.8,14777.75,14834.05,15032.97,15140.09,15476.782983903322,X,-,313,0
2016-02-03,14969.2,14978.35,14761.4,14869.15,14951.06,15049.78,15461.459631601203,X,-,313,0
2016-02-04,14928.25,15211.9,14890.9,15162.05,15056.56,15087.20,15345.93357556696,X,-,313,0
2016-02-07,15206.3,15367.9,14960.1,15046.8,15051.68,15073.74,15179.14429429439,Sell,Buy,314,-138.30
2016-02-08,14830.4,14964.9,14760.8,14875.1,14963.39,15007.52,15139.907151487801,X,-,314,0
2016-02-09,14740.2,14779.15,14490.2,14588.45,14775.92,14867.83,15139.926911970972,X,-,314,0
2016-02-10,14518.65,14530.8,13969.85,14028.55,14402.23,14588.07,15143.570680136865,X,-,314,0
2016-02-11,14088.6,14154.55,13810.6,13971.5,14186.87,14382.55,15145.581822836022,X,-,314,0
2016-02-14,14120.9,14548.15,14120.5,14445.0,14315.93,14403.37,14969.588566596416,X,-,314,0
2016-02-15,14602.25,14602.25,14136.8,14166.45,14241.19,14324.39,14665.659386750478,X,-,314,0
2016-02-16,14165.25,14186.1,13892.1,14119.85,14180.52,14256.21,14573.998095676754,X,-,314,0
2016-02-17,14301.75,14385.65,14180.9,14298.15,14239.34,14270.19,14483.28631603939,X,-,314,0
2016-02-18,14243.45,14395.85,14207.35,14344.2,14291.77,14294.86,14362.759670153704,Sell,Buy,315,684.04
2016-02-21,14331.2,14467.15,14322.65,14384.8,14338.28,14324.84,14304.140843166191,Buy,Buy,316,13.00
2016-02-22,14373.3,14373.3,13961.75,14008.35,14173.32,14219.34,14284.511093642664,Sell,Sell,317,-100.29
2016-02-23,13873.7,13974.5,13760.25,13794.05,13983.68,14077.58,14357.424328194378,X,-,317,0
2016-02-24,13844.45,13844.45,13519.9,13555.7,13769.69,13903.62,14359.266351679224,X,-,317,0
2016-02-25,13715.1,13889.25,13595.2,13791.45,13780.57,13866.23,14305.402634227634,X,-,317,0
2016-02-28,13818.9,14222.3,13407.25,13946.4,13863.49,13892.95,14123.205956039172,Sell,Buy,318,-114.86
2016-02-29,14064.8,14445.7,14064.8,14412.9,14138.19,14066.27,13981.356070636495,Buy,Buy,319,-118.40
2016-03-01,14770.35,15138.7,14767.3,15092.45,14615.32,14408.33,13850.49676372952,X,-,319,0
2016-03-02,15150.05,15206.25,15000.05,15177.75,14896.54,14664.80,13787.352534138947,X,-,319,0
2016-03-03,15243.75,15451.75,15005.5,15339.2,15117.87,14889.60,13969.604035252269,X,-,319,0
2016-03-07,15323.45,15326.65,15066.5,15146.5,15132.18,14975.23,14204.803863081339,X,-,319,0
2016-03-08,15022.35,15331.25,14989.4,15279.05,15205.62,15076.51,14504.386495177467,X,-,319,0
2016-03-09,15347.45,15354.15,15098.5,15180.65,15193.13,15111.22,14689.174623346604,X,-,319,0
2016-03-10,15133.75,15343.55,15024.8,15168.2,15180.67,15130.21,14865.483228845216,X,-,319,0
2016-03-13,15309.05,15416.15,15220.15,15277.8,15229.23,15179.41,14978.85555920389,X,-,319,0
2016-03-14,15310.45,15386.85,15268.1,15326.8,15278.02,15228.54,15029.937076122798,X,-,319,0
2016-03-15,15304.35,15489.5,15178.3,15461.7,15369.86,15306.26,15080.108069075308,X,-,319,0
2016-03-16,15622.3,15704.75,15312.5,15444.0,15406.93,15352.17,15115.463721880267,X,-,319,0
2016-03-17,15485.8,15678.55,15456.2,15654.85,15530.89,15453.07,15187.904985835208,X,-,319,0
2016-03-20,15735.55,15945.8,15735.55,15926.1,15728.49,15610.74,15219.59290951433,X,-,319,0
2016-03-21,15930.45,15967.85,15779.15,15936.0,15832.25,15719.16,15257.490065821643,X,-,319,0
2016-03-22,15884.25,15919.6,15799.95,15887.75,15860.00,15775.36,15379.907440287148,X,-,319,0
2016-03-27,15867.75,15890.7,15522.2,15604.9,15732.45,15718.54,15521.436991727787,X,-,319,0
2016-03-28,15583.1,15774.1,15580.8,15666.25,15699.35,15701.11,15676.807343586705,Sell,Sell,320,1170.20
2016-03-29,15829.6,16167.5,15762.2,16134.85,15917.10,15845.69,15706.387903608571,Buy,Buy,321,-163.35
2016-03-30,16134.4,16282.75,16062.05,16141.65,16029.37,15944.34,15631.458439681097,X,-,321,0
2016-03-31,16099.65,16235.8,16020.6,16174.9,16102.14,16021.20,15689.247211758433,X,-,321,0
2016-04-03,16236.9,16278.5,16046.5,16190.6,16146.37,16077.66,15778.368933824466,X,-,321,0
2016-04-04,16127.45,16147.15,15659.75,15695.0,15920.68,15950.11,15871.548018875743,Sell,Sell,322,-263.30
2016-04-05,15750.15,15768.55,15578.55,15636.95,15778.82,15845.72,16038.383044080212,X,-,322,0
2016-04-06,15668.95,15726.6,15458.05,15530.75,15654.78,15740.73,16046.43921180167,X,-,322,0
2016-04-07,15519.3,15642.7,15483.05,15568.35,15611.57,15683.27,15998.576399075217,X,-,322,0
2016-04-10,15623.35,15853.85,15440.25,15818.5,15715.03,15728.35,15898.384394987188,X,-,322,0
2016-04-11,15809.1,15958.8,15794.15,15880.2,15797.62,15778.96,15768.289661126662,Buy,Buy,323,-114.10
2016-04-12,16087.95,16349.7,16080.55,16278.55,16038.08,15945.49,15723.00980631871,X,-,323,0
2016-04-17,16328.7,16330.55,16011.9,16222.7,16130.39,16037.90,15667.723220329608,X,-,323,0
2016-04-19,16299.5,16386.35,16160.55,16349.7,16240.05,16141.83,15760.407154944973,X,-,323,0
2016-04-20,16526.55,16769.55,16526.55,16637.15,16438.60,16306.94,15847.183940659263,X,-,323,0
2016-04-21,16641.05,16755.85,16549.1,16703.4,16571.00,16439.09,15911.953879120818,X,-,323,0
2016-04-24,16746.95,16767.9,16605.0,16678.65,16624.82,16518.94,16043.368212087873,X,-,323,0
2016-04-25,16647.75,17029.85,16572.0,17002.55,16813.69,16680.15,16201.303287728915,X,-,323,0
2016-04-26,16869.35,16995.0,16827.35,16872.95,16843.32,16744.41,16279.522764987785,X,-,323,0
2016-04-27,16885.8,17023.35,16692.7,16716.9,16780.11,16735.24,16447.70046324277,X,-,323,0
2016-04-28,16712.95,16841.3,16527.55,16795.0,16787.55,16755.16,16600.642952120645,Buy,Sell,324,720.44
2016-05-01,16614.0,16674.15,16519.55,16543.0,16665.28,16684.44,16657.9832897265,Sell,Sell,325,-181.00
2016-05-02,16570.75,16719.4,16358.4,16388.7,16526.99,16585.86,16741.93285397403,X,-,325,0
2016-05-03,16320.1,16465.6,16250.5,16274.25,16400.62,16481.99,16762.47723306087,X,-,325,0
2016-05-04,16292.4,16398.25,16193.7,16281.0,16340.81,16414.99,16726.10415391301,X,-,325,0
2016-05-05,16264.45,16346.25,16186.25,16296.6,16318.70,16375.53,16637.545768544886,X,-,325,0
2016-05-08,16357.0,16712.9,16357.0,16686.1,16502.40,16479.05,16546.00201199804,Buy,Buy,326,-3.00
2016-05-09,16710.05,16812.2,16613.9,16784.95,16643.68,16581.02,16409.003757816085,X,-,326,0
2016-05-10,16544.25,16861.95,16518.75,16754.45,16699.06,16638.83,16393.045380119416,X,-,326,0
2016-05-11,16881.25,16962.0,16779.5,16923.7,16811.38,16733.79,16458.126690867284,X,-,326,0
2016-05-12,16891.7,16891.7,16594.55,16716.9,16764.14,16728.16,16500.99934597205,X,-,326,0
2016-05-15,16744.15,16780.05,16431.65,16737.55,16750.85,16731.29,16620.20700667829,Buy,Sell,327,-65.89
2016-05-16,16818.4,16903.35,16738.7,16762.75,16756.80,16741.78,16672.616725800654,X,-,327,0
2016-05-17,16671.7,16759.05,16556.6,16728.95,16742.87,16737.50,16696.70884454134,Buy,Sell,328,-65.85
2016-05-18,16725.45,16726.15,16535.75,16565.25,16654.06,16680.08,16721.379743364683,Sell,Sell,329,-7.57
2016-05-19,16600.8,16623.2,16455.4,16481.45,16567.76,16613.87,16758.14841907836,X,-,329,0
2016-05-22,16560.15,16604.15,16368.0,16407.55,16487.65,16545.10,16752.221574469855,X,-,329,0
2016-05-23,16422.35,16501.05,16368.6,16456.65,16472.15,16515.62,16717.434030522054,X,-,329,0
2016-05-24,16600.65,17025.85,16599.05,16997.45,16734.80,16676.23,16646.007510785785,Buy,Buy,330,-80.76
2016-05-25,17037.6,17424.05,16971.35,17359.3,17047.05,16903.92,16500.505752409394,X,-,330,0
2016-05-26,17348.35,17543.3,17327.65,17511.8,17279.43,17106.55,16474.520874215712,X,-,330,0
2016-05-29,17580.85,17666.05,17484.8,17520.65,17400.04,17244.58,16587.90576911519,X,-,330,0
2016-05-30,17615.1,17648.25,17462.2,17620.9,17510.47,17370.02,16778.20810589583,X,-,330,0
2016-05-31,17670.85,17670.85,17392.85,17423.45,17466.96,17387.83,16948.674200506735,X,-,330,0
2016-06-01,17405.15,17596.4,17350.45,17567.8,17517.38,17447.82,17150.44219862591,X,-,330,0
2016-06-02,17657.2,17762.05,17649.05,17680.8,17599.09,17525.48,17239.141164894652,X,-,330,0
2016-06-05,17710.45,17754.15,17636.9,17671.4,17635.24,17574.12,17304.650626168463,X,-,330,0
2016-06-06,17796.55,18000.95,17713.35,17948.15,17791.70,17698.80,17390.745342231654,X,-,330,0
2016-06-07,17976.25,17995.8,17855.2,17946.8,17869.25,17781.46,17420.09435721412,X,-,330,0
2016-06-08,17955.8,17986.15,17801.55,17887.7,17878.47,17816.88,17518.111636005917,X,-,330,0
2016-06-09,17830.2,18051.5,17815.25,17828.6,17853.54,17820.78,17632.082122935528,X,-,330,0
2016-06-12,17620.55,17666.55,17527.55,17593.95,17723.74,17745.17,17722.52526475615,Sell,Sell,331,623.10
2016-06-13,17698.95,17719.85,17575.95,17672.4,17698.07,17720.92,17809.460434570334,X,-,331,0
2016-06-14,17746.05,17943.65,17659.6,17917.9,17807.99,17786.58,17789.445418746676,Buy,Buy,332,-195.50
2016-06-15,17827.6,17827.6,17545.8,17671.3,17739.64,17748.15,17722.34951034769,Sell,Sell,333,-195.55
2016-06-16,17772.3,17843.15,17590.75,17696.05,17717.85,17730.78,17773.675955823404,Sell,Buy,334,-102.38
2016-06-19,17425.8,17779.0,17425.8,17718.6,17718.22,17726.72,17769.59711167808,Sell,Buy,335,-73.55
2016-06-20,17761.65,17763.3,17585.65,17619.1,17668.66,17690.85,17752.221311683294,Sell,Buy,336,-43.05
2016-06-21,17610.1,17755.25,17518.15,17626.05,17647.36,17669.25,17757.409159737814,X,-,336,0
2016-06-22,17630.8,17907.5,17611.0,17892.45,17769.90,17743.65,17734.928582466346,Buy,Buy,337,-115.83
2016-06-23,17213.85,17459.2,16946.35,17426.05,17597.98,17637.78,17664.88862629814,Sell,Sell,338,-678.60
2016-06-26,17346.3,17611.2,17346.3,17514.95,17556.46,17596.84,17757.202203192384,X,-,338,0
2016-06-27,17497.0,17626.7,17481.5,17561.55,17559.01,17585.08,17717.964694958406,X,-,338,0
2016-06-28,17643.65,17728.95,17580.5,17689.9,17624.45,17620.02,17663.283076387357,Buy,Buy,339,-237.23
2016-06-29,17825.3,17975.05,17795.9,17935.4,17779.93,17725.14,17606.70869079911,X,-,339,0
2016-06-30,18019.7,18074.95,17955.3,17985.65,17882.79,17811.98,17560.79911380318,X,-,339,0
2016-07-03,18091.75,18146.35,18054.8,18097.65,17990.22,17907.20,17599.554402504,X,-,339,0
2016-07-04,18122.4,18124.1,17989.6,18004.25,17997.23,17939.55,17658.155431653606,X,-,339,0
2016-07-06,18036.3,18146.55,17997.1,18084.9,18041.07,17988.00,17766.50486942788,X,-,339,0
2016-07-07,18078.05,18079.2,17910.9,18016.25,18028.66,17997.42,17828.803870448,X,-,339,0
2016-07-10,18268.15,18409.45,18243.3,18390.95,18209.80,18128.60,17903.694559046693,X,-,339,0
2016-07-11,18527.85,18684.45,18464.15,18667.6,18438.70,18308.26,17884.967362071824,X,-,339,0
2016-07-12,18704.9,18711.6,18546.25,18618.95,18528.83,18411.83,17916.94706940156,X,-,339,0
2016-07-13,18633.5,18880.9,18580.2,18863.75,18696.29,18562.47,18060.824126944543,X,-,339,0
2016-07-14,18887.9,19016.1,18772.45,18953.65,18824.97,18692.86,18161.004124968124,X,-,339,0
2016-07-17,18998.3,19158.0,18885.0,18923.4,18874.18,18769.71,18296.538436814633,X,-,339,0
2016-07-18,18970.15,19030.05,18833.6,18905.15,18889.67,18814.86,18456.276801294363,X,-,339,0
2016-07-19,18896.8,19016.25,18886.3,18968.2,18928.93,18865.97,18590.418455905216,X,-,339,0
2016-07-20,18967.4,19000.3,18644.55,18674.3,18801.62,18802.08,18677.079264791304,Sell,Sell,340,987.18
2016-07-21,18697.8,18735.4,18551.3,18690.4,18746.01,18764.85,18803.46965695479,X,-,340,0
2016-07-24,18594.95,19035.35,18572.1,18989.6,18867.80,18839.77,18821.388178183486,Buy,Buy,341,-147.09
2016-07-25,18979.1,19044.45,18814.25,18860.85,18864.33,18846.80,18755.662988895812,X,-,341,0
2016-07-26,18908.45,19125.0,18882.4,19021.95,18943.14,18905.18,18794.202427650627,X,-,341,0
2016-07-27,19050.4,19126.75,18998.8,19076.55,19009.84,18962.30,18791.30683596045,X,-,341,0
2016-07-28,19047.05,19070.15,18912.6,18953.15,18981.50,18959.25,18819.682166070314,X,-,341,0
2016-07-31,18896.5,19078.5,18634.4,18740.6,18861.05,18886.37,18892.51858176189,Sell,Sell,342,-97.08
2016-08-01,18783.6,18866.55,18671.85,18708.25,18784.65,18827.00,18962.32762336544,X,-,342,0
2016-08-02,18680.95,18775.4,18542.6,18602.0,18693.32,18752.00,18954.034366672393,X,-,342,0
2016-08-03,18724.9,18724.9,18443.65,18571.7,18632.51,18691.90,18928.014219995974,X,-,342,0
2016-08-04,18725.2,18943.15,18708.25,18925.95,18779.23,18769.92,18870.055134437833,Buy,Buy,343,-129.46
2016-08-07,18986.75,19028.7,18896.0,18939.45,18859.34,18826.43,18741.96791684549,X,-,343,0
2016-08-08,18968.65,19008.15,18838.6,18933.3,18896.32,18862.05,18727.685858173805,X,-,343,0
2016-08-09,18966.85,18985.25,18611.25,18647.8,18772.06,18790.63,18759.244195587606,Sell,Sell,344,-166.71
2016-08-10,18621.0,18699.2,18537.1,18640.4,18706.23,18740.56,18846.356275460952,X,-,344,0
2016-08-11,18698.3,18986.8,18695.5,18963.7,18834.97,18814.94,18843.534256175233,Buy,Buy,345,-195.73
2016-08-15,19029.1,19062.2,18839.4,19002.15,18918.56,18877.34,18754.85454038414,X,-,345,0
2016-08-16,19044.55,19138.35,18966.35,19041.25,18979.90,18931.98,18753.69387838975,X,-,345,0
2016-08-17,19087.2,19367.45,19083.0,19352.8,19166.35,19072.25,18788.199677993332,X,-,345,0
2016-08-18,19419.0,19457.4,19327.2,19414.7,19290.53,19186.40,18789.95166486231,X,-,345,0
2016-08-21,19432.6,19493.2,19252.75,19330.25,19310.39,19234.35,18874.02704967492,X,-,345,0
2016-08-22,19311.9,19372.65,19246.9,19341.65,19326.02,19270.12,19006.239336333296,X,-,345,0
2016-08-23,19358.7,19392.2,19284.35,19355.6,19340.81,19298.61,19102.41187583054,X,-,345,0
2016-08-24,19383.7,19432.75,19282.8,19304.25,19322.53,19300.49,19172.01740969121,X,-,345,0
2016-08-25,19336.45,19358.0,19133.9,19195.75,19259.14,19265.58,19234.37468602955,Sell,Sell,346,270.67
2016-08-28,19174.45,19247.85,19096.7,19217.0,19238.07,19249.38,19284.889663804082,X,-,346,0
2016-08-29,19306.5,19546.35,19306.5,19531.55,19384.81,19343.44,19283.32971242824,Buy,Buy,347,-110.75
2016-08-30,19595.9,19823.4,19595.9,19787.6,19586.20,19491.49,19219.32977656492,X,-,347,0
2016-08-31,19805.8,19928.2,19738.3,19788.85,19687.53,19590.61,19207.358168516323,X,-,347,0
2016-09-01,19830.35,19911.25,19787.6,19883.2,19785.36,19688.14,19299.86627108074,X,-,347,0
2016-09-05,19990.95,20459.45,19990.95,20426.2,20105.78,19934.16,19396.4745934221,X,-,347,0
2016-09-06,20505.8,20575.8,20376.75,20406.9,20256.34,20091.74,19419.298268632207,X,-,347,0
2016-09-07,20439.2,20477.4,20335.2,20417.25,20336.80,20200.24,19597.939782263536,X,-,347,0
2016-09-08,20274.75,20349.7,20139.15,20245.3,20291.05,20215.26,19790.588656430074,X,-,347,0
2016-09-11,19861.45,19861.45,19735.55,19790.6,20040.82,20073.71,19987.906838413903,Sell,Sell,348,329.90
